acc_x, acc_y, angular_z, stamp, 
0.026198923587799072, 0.005093991756439209, -7.221797029808034e-05, 1696622168152847394, 
0.04754018783569336, -0.009341895580291748, -7.298637852023979e-05, 1696622168162851410, 
0.006111562252044678, -0.011205196380615234, -7.145733862916136e-05, 1696622168172965226, 
-0.019175171852111816, 0.004905104637145996, -6.880644510123319e-05, 1696622168183576980, 
-0.017366111278533936, -0.009529471397399902, -7.956341818404418e-05, 1696622168192754025, 
-0.04435539245605469, 0.015563130378723145, -7.297508735608993e-05, 1696622168202759592, 
-0.053243041038513184, 0.00292283296585083, -5.756727097746122e-05, 1696622168215378425, 
-0.03510558605194092, -0.013294517993927002, -9.953913976438481e-05, 1696622168222676375, 
-0.020635902881622314, 0.010014355182647705, -7.201381916856939e-05, 1696622168232763766, 
0.01358938217163086, 0.0027820467948913574, -7.248645452416495e-05, 1696622168242733991, 
-0.004260718822479248, 0.0063173770904541016, -7.277882036834545e-05, 1696622168252664163, 
0.0047800540924072266, 0.004470884799957275, -6.198390343059239e-05, 1696622168264263639, 
0.021060824394226074, 0.0061882734298706055, -8.566240357342782e-05, 1696622168272656828, 
0.03184264898300171, -0.015401124954223633, -6.974275683984452e-05, 1696622168282965867, 
0.05334818363189697, -0.022592365741729736, -6.51997242068228e-05, 1696622168294050364, 
0.015522181987762451, -0.01717466115951538, -8.407395338411221e-05, 1696622168302646442, 
0.02255004644393921, -0.009942591190338135, -7.083101964821895e-05, 1696622168312849688, 
-0.011639058589935303, -0.0027260780334472656, -7.457555333210724e-05, 1696622168322540616, 
-0.0242539644241333, -0.013448119163513184, -7.214489928756766e-05, 1696622168332609680, 
-0.024280965328216553, 0.013529658317565918, -6.954420709211738e-05, 1696622168343055290, 
-0.02422577142715454, -0.006195485591888428, -7.656383996488716e-05, 1696622168352543211, 
-0.01343536376953125, 0.0010311007499694824, -7.130537220982983e-05, 1696622168362730825, 
-0.0008081197738647461, 0.02616649866104126, -6.017956348025024e-05, 1696622168374863796, 
-0.0007475018501281738, 0.0028018951416015625, -9.559707276062955e-05, 1696622168382423717, 
0.022582590579986572, -0.0025864243507385254, -7.159685184648567e-05, 1696622168392465793, 
0.033319950103759766, -0.00438302755355835, -7.365004505289863e-05, 1696622168402379662, 
0.03328055143356323, 0.0027851462364196777, -7.240596301326335e-05, 1696622168412412423, 
0.05460166931152344, -0.018726468086242676, -6.489991251253937e-05, 1696622168423605530, 
0.01140141487121582, -0.01152104139328003, -8.261543622648291e-05, 1696622168432398459, 
-0.01218336820602417, -0.01861673593521118, -7.809964889274936e-05, 1696622168441699804, 
-0.01762831211090088, -0.011367261409759521, -6.038774229018899e-05, 1696622168453790951, 
-0.03925037384033203, -0.004097878932952881, -8.516710203690951e-05, 1696622168462364180, 
0.0092582106590271, 0.012104809284210205, -7.293227966816676e-05, 1696622168472375619, 
-0.04106932878494263, 0.037257611751556396, -7.356003646068092e-05, 1696622168482301621, 
-0.04631167650222778, -0.007654070854187012, -7.323552332614259e-05, 1696622168492271606, 
-0.019282758235931396, -0.00045877695083618164, -6.454003523132434e-05, 1696622168503527127, 
0.0023813843727111816, 0.022858142852783203, -8.213292677746986e-05, 1696622168512417069, 
-0.001153409481048584, 0.015632688999176025, -7.333180861041127e-05, 1696622168522373961, 
0.03487509489059448, -0.004201710224151611, -5.874434936418764e-05, 1696622168534803359, 
0.03487509489059448, -0.004201710224151611, -9.77545591148653e-05, 1696622168542272647, 
0.03483062982559204, -0.014983713626861572, -7.293123387224795e-05, 1696622168552284228, 
0.03473716974258423, -0.004205763339996338, -7.332851682111439e-05, 1696622168562190765, 
0.0005207657814025879, -0.013164520263671875, -7.085140891476e-05, 1696622168572496235, 
-0.00313568115234375, -0.025682806968688965, -6.357141707005866e-05, 1696622168583981853, 
-0.0247194766998291, -0.005864918231964111, -8.829257739845064e-05, 1696622168592251597, 
-0.02284306287765503, 0.0013551712036132812, -7.277755123762241e-05, 1696622168602284320, 
-0.04082268476486206, 0.0068048834800720215, -7.322654203509249e-05, 1696622168612204652, 
-0.011946260929107666, -0.0003567934036254883, -7.262815950612621e-05, 1696622168622309302, 
-0.006474673748016357, 0.003265380859375, -7.424366522392418e-05, 1696622168632143904, 
0.009715080261230469, 0.012264847755432129, -7.403925290557188e-05, 1696622168642005658, 
0.01338285207748413, 0.01403963565826416, -7.209163370731984e-05, 1696622168652133836, 
0.022386550903320312, -0.007518649101257324, -6.383579597659803e-05, 1696622168663571884, 
0.06533271074295044, -0.0039042234420776367, -8.652774743476132e-05, 1696622168672010298, 
0.03469961881637573, -0.005696415901184082, -7.207918509805342e-05, 1696622168682140226, 
0.016576409339904785, -0.012846648693084717, -7.443691414154187e-05, 1696622168691999343, 
-0.0015064477920532227, -0.01638948917388916, -7.416338836129821e-05, 1696622168701945052, 
0.010956943035125732, -0.0019771456718444824, -7.043830434649093e-05, 1696622168712310958, 
-0.012550115585327148, -0.007295429706573486, -7.63829639717055e-05, 1696622168721918886, 
-0.03767597675323486, 0.003513336181640625, -7.41273573532537e-05, 1696622168731869427, 
-0.03951948881149292, -0.003604888916015625, -6.344238519718744e-05, 1696622168743495839, 
-0.02864658832550049, 0.007197737693786621, -8.812882219615212e-05, 1696622168751865488, 
-0.008899688720703125, 0.007239341735839844, -7.400278484954802e-05, 1696622168761832780, 
0.010939300060272217, -0.00531381368637085, -7.33434635735531e-05, 1696622168771889673, 
0.019920825958251953, 0.00010371208190917969, -7.377645092490913e-05, 1696622168781887543, 
-0.01233363151550293, -0.008850514888763428, -7.400076542359008e-05, 1696622168791855107, 
0.027084171772003174, -0.006988406181335449, -7.428937404220456e-05, 1696622168801783947, 
0.05035257339477539, -0.005144238471984863, -7.399287782635855e-05, 1696622168811752572, 
0.030487000942230225, -0.021236002445220947, -5.929788147535581e-05, 1696622168824128762, 
0.019595742225646973, -0.015760362148284912, -9.718426422838045e-05, 1696622168831756872, 
0.0032469630241394043, -0.006671011447906494, -7.480286040299824e-05, 1696622168841717152, 
-0.016610562801361084, 0.005982339382171631, -7.419753776019923e-05, 1696622168851758689, 
-0.029224514961242676, 0.01680666208267212, -7.511429305224444e-05, 1696622168861677671, 
-0.02209305763244629, -0.0010966062545776367, -7.389490372477254e-05, 1696622168871760332, 
-0.0597149133682251, 0.025845706462860107, -7.549849959319448e-05, 1696622168881628837, 
-0.007561445236206055, 0.013262629508972168, -7.453664810510483e-05, 1696622168891624690, 
0.024814069271087646, -0.01726013422012329, -6.042118464683664e-05, 1696622168903955753, 
0.03199702501296997, 0.020436465740203857, -9.689351994641689e-05, 1696622168911606750, 
0.0014584064483642578, 0.02038705348968506, -7.461693760189188e-05, 1696622168921591848, 
0.05515587329864502, 0.020335853099822998, -7.403956744710938e-05, 1696622168931604497, 
0.058636486530303955, 0.0076677799224853516, -7.494064649528361e-05, 1696622168941546464, 
0.009934723377227783, -0.030071675777435303, -7.170879076721852e-05, 1696622168951936508, 
0.0381159782409668, -0.0020325779914855957, 0.0, 1696622168961517592, 
0.019107818603515625, -0.008882701396942139, 0.0005723513621575096, 1696622168971567069, 
-0.004739642143249512, -0.009177148342132568, 0.001834666487927526, 1696622168983636359, 
0.004294753074645996, 0.0015398859977722168, 0.006232546139992853, 1696622168991449699, 
0.08111989498138428, 0.00899726152420044, 0.012833723248902537, 1696622169001444435, 
0.4533389210700989, 0.04912787675857544, 0.04167556321248395, 1696622169011398865, 
0.4784098267555237, 0.26352035999298096, 0.1213848600784762, 1696622169020676529, 
-0.9511003494262695, 0.633825957775116, 0.2256301565714895, 1696622169031316590, 
-1.6677625179290771, 0.8005008101463318, 0.40018025037153165, 1696622169041333184, 
-0.37264102697372437, 0.34684956073760986, 0.5442797650635237, 1696622169051378466, 
0.04754906892776489, 0.30297577381134033, 0.5330929305272111, 1696622169063576036, 
-0.5003163814544678, 0.5129715204238892, 0.9499711150662761, 1696622169071293434, 
-0.7479093074798584, 0.955929696559906, 0.8175701892683315, 1696622169081266089, 
-0.6053175926208496, 1.0173437595367432, 0.907180385967409, 1696622169091265789, 
-0.42927098274230957, 0.7872693538665771, 1.0084626610210026, 1696622169101253482, 
-0.29789596796035767, 0.4736143946647644, 1.0703358776322918, 1696622169111531452, 
0.02887105941772461, 0.32240402698516846, 1.218523258615257, 1696622169121240564, 
-0.1767061948776245, 0.17000263929367065, 1.2610987528451514, 1696622169131233078, 
-0.27474087476730347, -0.0380781888961792, 1.0873635871721168, 1696622169143518930, 
-0.154052734375, -0.07916373014450073, 1.8448748330446059, 1696622169151180219, 
-0.13920444250106812, -0.03399926424026489, 1.479820030805985, 1696622169161191742, 
-0.3683274984359741, 0.21524429321289062, 1.5443385330581747, 1696622169171155361, 
-0.5980773568153381, 0.18403953313827515, 1.6089241058433585, 1696622169181112587, 
-0.5740013122558594, 0.15616685152053833, 1.5812403917481201, 1696622169191729604, 
-0.4956400394439697, 0.26324212551116943, 1.8823118182252305, 1696622169201098487, 
-0.2688237428665161, 0.7402541041374207, 1.8424608090515224, 1696622169211115296, 
-0.2031880021095276, 0.5073070526123047, 1.4809531754199423, 1696622169224086728, 
-0.5064395666122437, 0.3552059531211853, 2.811799137195676, 1696622169231111937, 
-1.1413297653198242, -0.007109642028808594, 1.995811199525706, 1696622169241233882, 
-0.2986977696418762, -0.19535571336746216, 2.1002070948102878, 1696622169251090390, 
0.5306237936019897, -0.11050593852996826, 2.1336862618887036, 1696622169260948054, 
0.5489256978034973, -0.05387711524963379, 1.917671024086118, 1696622169271924741, 
-0.025233209133148193, -0.055372655391693115, 2.3171975680657444, 1696622169280954963, 
-0.7978030443191528, -0.491710901260376, 2.0860116354164786, 1696622169290998545, 
-0.5775984525680542, -0.6536064743995667, 1.6707995183746178, 1696622169303598789, 
-0.32669544219970703, 0.051222383975982666, 2.8729831020948224, 1696622169310918927, 
0.14102458953857422, 0.22381144762039185, 2.079951560152262, 1696622169320913382, 
0.5788676738739014, -0.13388240337371826, 2.0450121026429784, 1696622169330946943, 
0.03215140104293823, -0.45764583349227905, 2.048575002943889, 1696622169340850106, 
-0.24052298069000244, -0.20829492807388306, 1.7973572855670579, 1696622169351994589, 
-0.22662848234176636, 0.01721775531768799, 2.2153765219263097, 1696622169360859891, 
-0.0640491247177124, -0.31303536891937256, 2.086314018689897, 1696622169370051388, 
0.026749789714813232, -0.6783460974693298, 1.354822022014259, 1696622169383916400, 
0.25430232286453247, -0.6201902627944946, 2.6804643693354673, 1696622169390810847, 
-0.03047657012939453, -0.05069231986999512, 1.8386833945759513, 1696622169400834269, 
-0.5970777273178101, -0.0553051233291626, 1.8328439583444884, 1696622169410908839, 
-0.24384689331054688, -0.026422500610351562, 1.8719329031616694, 1696622169420823957, 
-0.5045285224914551, -0.17069095373153687, 1.721481254897847, 1696622169431692949, 
0.09826469421386719, 0.24446284770965576, 2.0694100642439346, 1696622169440751706, 
-0.17634248733520508, 0.15016812086105347, 1.8389036401465928, 1696622169450914402, 
-0.40209507942199707, -0.28503477573394775, 1.4793455495940013, 1696622169463591375, 
0.04304766654968262, -0.26949799060821533, 2.5499317650547084, 1696622169471008999, 
0.13958555459976196, 0.1617422103881836, 1.9369218467279177, 1696622169480750655, 
0.24177032709121704, 0.1124340295791626, 1.870021251249109, 1696622169490801628, 
-0.05447298288345337, -0.4465794563293457, 1.8732119070064612, 1696622169500763932, 
-0.44414210319519043, -0.504940927028656, 1.7225794812474695, 1696622169511603487, 
-0.10564130544662476, -0.16899412870407104, 2.0690843423668928, 1696622169520677331, 
0.2998363971710205, 0.11371016502380371, 1.9054083538915083, 1696622169530574135, 
0.33366721868515015, 0.0685015320777893, 1.5249543251110562, 1696622169542958861, 
-0.1855703592300415, -0.2941068410873413, 2.4152801784925546, 1696622169550775418, 
-0.5798755288124084, -0.26050060987472534, 1.9466483561172767, 1696622169560508343, 
-0.34989529848098755, 0.09766256809234619, 1.8931667337464555, 1696622169570517466, 
0.33989930152893066, 0.29648739099502563, 1.9108586139274497, 1696622169580467356, 
0.3293043375015259, 0.03799706697463989, 1.6677257651398165, 1696622169591882907, 
-0.1961740255355835, -0.2697299122810364, 2.5231738872536242, 1696622169599434633, 
-0.576038658618927, -0.40106475353240967, 1.7244492182072757, 1696622169610500594, 
-0.49689823389053345, -0.11037814617156982, 1.536325695097664, 1696622169622975457, 
-0.07363736629486084, 0.001852273941040039, 2.6013197580426692, 1696622169630393881, 
0.36409246921539307, -0.05672365427017212, 1.9484828864661592, 1696622169640378022, 
-0.13306939601898193, -0.19798201322555542, 1.9156862397553662, 1696622169650562134, 
-0.20078617334365845, -0.07243776321411133, 1.978100087306735, 1696622169660326204, 
-0.4106874465942383, 0.14902979135513306, 1.7816487594043016, 1696622169671105306, 
-0.16973215341567993, -0.017712175846099854, 2.055936133015352, 1696622169680375708, 
0.05579376220703125, -0.2137492299079895, 1.8966228494794615, 1696622169690388350, 
-0.08955234289169312, -0.3942720890045166, 1.9137607388692417, 1696622169700312164, 
0.330111026763916, -0.16253763437271118, 1.9000906988511415, 1696622169710278674, 
-0.04887723922729492, 0.013442635536193848, 1.895167299307789, 1696622169720254335, 
-0.4017176032066345, -0.07718771696090698, 1.9082306239596025, 1696622169730207380, 
-0.5812934637069702, -0.10669898986816406, 1.9105243757945582, 1696622169740249098, 
-0.34332025051116943, -0.2205384373664856, 1.6052018913540476, 1696622169752236143, 
0.3280121088027954, -0.11133241653442383, 2.422990807191107, 1696622169760210131, 
0.10304075479507446, 0.18894392251968384, 1.9200291114650425, 1696622169770241623, 
-0.18566691875457764, 0.11178714036941528, 1.533636644485778, 1696622169782734865, 
-0.3412342071533203, -0.35544782876968384, 2.5827565735419835, 1696622169790149984, 
-0.11051023006439209, -0.2910193204879761, 1.9342873424030627, 1696622169800096397, 
0.1563335657119751, 0.23236876726150513, 1.936705461291684, 1696622169810080646, 
0.20540714263916016, 0.29896992444992065, 1.9301380465846552, 1696622169820119980, 
-0.18786543607711792, -0.25901246070861816, 1.5970094736603362, 1696622169832210717, 
-0.8130196928977966, -0.6143636703491211, 2.442425634775157, 1696622169840108534, 
-0.6999316811561584, -0.17941677570343018, 1.9183690373148723, 1696622169850215119, 
0.29899150133132935, -0.02365332841873169, 2.061242489619283, 1696622169869047539, 
0.3243967294692993, -0.5718857049942017, 1.9268099843064406, 1696622169879050258, 
-0.07611733675003052, -0.5828297138214111, 1.7544380386786158, 1696622169889959219, 
-0.297182559967041, 0.15288323163986206, 2.0874225002703546, 1696622169899051716, 
-0.44620299339294434, 0.2735587954521179, 1.5001765757751098, 1696622169911592896, 
-0.2670444846153259, -0.473352313041687, 2.2384521801774917, 1696622169919957295, 
0.21910834312438965, -0.696974515914917, 1.880472320962733, 1696622169929954171, 
0.32115495204925537, 0.11034435033798218, 1.879057424192587, 1696622169939993356, 
0.0391465425491333, 0.6640692949295044, 1.8806928556597038, 1696622169949966534, 
-0.48895156383514404, 0.13848775625228882, 1.8716013327233243, 1696622169959920542, 
-0.8355966806411743, -0.772407591342926, 1.8689083160100433, 1696622169969932402, 
-0.3456050157546997, -0.38954246044158936, 2.074566837739761, 1696622169979080921, 
0.09126275777816772, 0.5117178559303284, 1.8520269642745122, 1696622169999803496, 
-0.28120845556259155, -0.1878812313079834, 1.9008917694815866, 1696622170009850396, 
-0.87168949842453, -1.0339109897613525, 1.9025053272098869, 1696622170019899289, 
-0.24642181396484375, -0.37682467699050903, 1.9385676685443043, 1696622170029833075, 
0.030964136123657227, 0.6323459148406982, 1.9236835011953601, 1696622170039903318, 
0.0022336840629577637, 0.1338459849357605, 1.9013946718289225, 1696622170050111316, 
0.35824745893478394, -0.617461085319519, 2.0277671058096676, 1696622170059707773, 
-0.296564519405365, -0.549397349357605, 1.533394066277529, 1696622170072407260, 
-0.06210416555404663, 0.5075693130493164, 2.6650877673861455, 1696622170079659937, 
0.14055919647216797, 0.7333760857582092, 1.8786524884578837, 1696622170089825433, 
-0.05075937509536743, -0.35468608140945435, 1.909906813099449, 1696622170099727215, 
-0.04105037450790405, -0.9548336267471313, 1.910948595776358, 1696622170109667439, 
0.10920751094818115, -0.1550081968307495, 1.8401168755795723, 1696622170120011410, 
0.116294264793396, 0.6016082763671875, 1.929477979211031, 1696622170129809629, 
-0.46377670764923096, -0.05398523807525635, 1.922333005499216, 1696622170139567288, 
-0.8928965926170349, -1.0486620664596558, 1.4582072296449393, 1696622170152500566, 
-0.693618893623352, -0.641716718673706, 2.7109711766985494, 1696622170159526969, 
0.13136982917785645, 0.7810643911361694, 1.927745348114562, 1696622170169543935, 
0.4324878454208374, 0.811459481716156, 1.9271155879814112, 1696622170179560720, 
-0.14541101455688477, -0.24564743041992188, 1.9189656246308293, 1696622170189548475, 
-0.5789747834205627, -1.030285120010376, 1.8985396122628375, 1696622170199665807, 
-0.5265169143676758, -0.33736103773117065, 1.9133523073892102, 1696622170209797056, 
-0.1037411093711853, 0.8961250185966492, 2.2482375744065717, 1696622170218474926, 
-0.10819190740585327, 0.4706260561943054, 1.4733996549281607, 1696622170231698314, 
0.1357349157333374, -0.7679133415222168, 2.5223972353191697, 1696622170239375211, 
-0.17197906970977783, -0.7020615935325623, 1.8560922720412825, 1696622170249792348, 
-0.2350737452507019, 0.41658592224121094, 1.9965722098200214, 1696622170259432308, 
0.03216582536697388, 0.48650431632995605, 1.9212847791357202, 1696622170269395426, 
0.05016821622848511, -0.6089633703231812, 1.7951320405974704, 1696622170279990412, 
0.15821939706802368, -0.9610903263092041, 2.0131429945801056, 1696622170289502848, 
0.019779086112976074, -0.07401704788208008, 1.9457663239693328, 1696622170299337081, 
-0.7967312335968018, -0.05917733907699585, 1.8887013344702712, 1696622170319317840, 
-0.6412910223007202, -0.8326330780982971, 1.9132002654374605, 1696622170329239410, 
-0.28545576333999634, -0.620509147644043, 1.910109315679996, 1696622170339345080, 
0.462990939617157, 0.5533512234687805, 1.9591032725482478, 1696622170349258577, 
0.23178941011428833, 0.8299375176429749, 1.8680517329837705, 1696622170359593660, 
-0.634394645690918, -0.2450416088104248, 1.9512251958852942, 1696622170369346930, 
-0.7038607597351074, -0.8578211069107056, 1.9083864946359792, 1696622170379335081, 
-0.5022979974746704, -0.12402385473251343, 1.5107399462631506, 1696622170391996207, 
0.12917035818099976, 0.49288827180862427, 2.658752013856598, 1696622170399152493, 
0.48938727378845215, -0.1062694787979126, 1.8668903178685126, 1696622170409216520, 
0.27387648820877075, -0.7864573001861572, 1.861977193222969, 1696622170419180097, 
-0.26738446950912476, -0.6277158260345459, 1.857596330999074, 1696622170429074718, 
-0.07818257808685303, 0.13639283180236816, 1.644039252742564, 1696622170440073784, 
0.04348301887512207, 0.083163321018219, 1.9476353076210673, 1696622170449071884, 
0.29014265537261963, -0.8363167643547058, 1.6401526637334287, 1696622170459113312, 
0.8559093475341797, -1.1638511419296265, 1.2163133098807313, 1696622170471702183, 
0.7543862462043762, -0.5419192314147949, 1.9323005833547615, 1696622170479006418, 
0.18101537227630615, 0.09375530481338501, 1.4622706533587593, 1696622170488055384, 
-0.24657869338989258, -0.23660361766815186, 1.1611757271011767, 1696622170499008896, 
-0.3245231509208679, -0.6968396306037903, 1.2558973188095515, 1696622170508966212, 
0.000956118106842041, -0.3217277526855469, 1.1414385362041448, 1696622170519935605, 
0.535845935344696, 0.4952940344810486, 1.438535136265854, 1696622170528916081, 
0.094501793384552, 0.8456570506095886, 1.3907917192579065, 1696622170538927192, 
-0.8414086103439331, 0.8958175182342529, 1.2070790546363375, 1696622170551687717, 
-0.802785336971283, 0.6448655128479004, 2.369592839145458, 1696622170558897930, 
-0.5081655383110046, 0.5828685164451599, 1.821869293844264, 1696622170569063214, 
-0.03430986404418945, 0.5314080715179443, 1.9726569954576134, 1696622170578880989, 
0.14730024337768555, 0.33761417865753174, 1.9902302230671793, 1696622170588846737, 
-0.07376265525817871, 0.0784497857093811, 1.8744854759609082, 1696622170599615801, 
-0.22295302152633667, 0.08413553237915039, 2.2210043884005253, 1696622170608818403, 
-0.24461501836776733, -0.16984331607818604, 2.0581781717789576, 1696622170618798885, 
-0.038777709007263184, -0.19823342561721802, 1.5091785530179667, 1696622170632405168, 
-0.20099365711212158, -0.11824190616607666, 3.1329898366499993, 1696622170638958919, 
-0.025472044944763184, -0.1883326768875122, 2.2481403691733868, 1696622170648017913, 
-0.42599374055862427, -0.6008036136627197, 1.8564325581561385, 1696622170658912391, 
-0.42175257205963135, -0.4891929030418396, 1.9998696529562687, 1696622170668984950, 
-0.21730780601501465, 0.3166717290878296, 1.8749954179285218, 1696622170679661822, 
-0.1516839861869812, 0.142594575881958, 2.1519242510945604, 1696622170688911737, 
0.19079643487930298, -0.18669182062149048, 1.985576369521791, 1696622170698857130, 
-0.21782821416854858, -0.19204574823379517, 1.5878644514876563, 1696622170711262364, 
0.10124975442886353, 0.39270883798599243, 2.560428192614955, 1696622170718903639, 
-0.3371887803077698, 0.13774138689041138, 2.128697091601193, 1696622170728033194, 
-0.42860931158065796, -0.7839925289154053, 1.7616263141813922, 1696622170738974618, 
0.06298542022705078, -0.7523831725120544, 1.9335987434420865, 1696622170748924787, 
0.20867961645126343, 0.2691248655319214, 1.711003942522514, 1696622170760125897, 
0.5470638871192932, 0.32359540462493896, 2.167866251549645, 1696622170768929448, 
0.013856887817382812, -0.5260191559791565, 1.9039708791049061, 1696622170778851526, 
-0.3041483163833618, -0.8341612815856934, 1.5285853669847227, 1696622170791254545, 
-0.20890241861343384, 0.24211066961288452, 2.4808839435971723, 1696622170798897277, 
0.05983901023864746, 0.7654556632041931, 1.8752679370954815, 1696622170808915711, 
0.1413329839706421, -0.10153311491012573, 1.8869584696207495, 1696622170818851041, 
-0.12939518690109253, -0.6482627391815186, 1.8771723505629907, 1696622170828875618, 
-0.03036797046661377, 0.1967923641204834, 1.6969086453884263, 1696622170839995217, 
-0.16201502084732056, 0.5092021822929382, 2.1070860633688415, 1696622170848873358, 
-0.21593517065048218, -0.2605956792831421, 1.8668996959837973, 1696622170858794806, 
-0.4776861071586609, -0.752307653427124, 1.6554157146272082, 1696622170869975624, 
-0.27113038301467896, 0.058140456676483154, 2.096822514033467, 1696622170878865476, 
-0.14600330591201782, 0.7760825753211975, 1.8473721900090272, 1696622170888961447, 
