x, y, th, stamp, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167548165501, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167599290940, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167638125277, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167708117727, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167738420382, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167788102304, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167848395136, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167898114293, 
1.594319224357605, -0.8457935452461243, -2.810187571102398, 1696622167948117442, 
1.5943243503570557, -0.8457965850830078, -2.810232418052102, 1696622167994126908, 
1.594325065612793, -0.8457969427108765, -2.8102383380983684, 1696622168043305050, 
1.5943254232406616, -0.8457971811294556, -2.8102419183080616, 1696622168093127613, 
1.5943256616592407, -0.8457973003387451, -2.810244070307769, 1696622168134480943, 
1.594326138496399, -0.8457975387573242, -2.810247855689231, 1696622168184602952, 
1.5943267345428467, -0.8457978963851929, -2.810253595250204, 1696622168252316084, 
1.5943269729614258, -0.8457980155944824, -2.810255731994073, 1696622168294191635, 
1.5943273305892944, -0.8457982540130615, -2.810259307442408, 1696622168344077180, 
1.5943275690078735, -0.8457983732223511, -2.8102614434776183, 1696622168394068896, 
1.5943282842636108, -0.8457987308502197, -2.8102674092013324, 1696622168441126723, 
1.5943286418914795, -0.8457989692687988, -2.810270985677832, 1696622168492258691, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168558153655, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168600115749, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168648231108, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168698233276, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168748035000, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168798068946, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168839125873, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168888891427, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168958158102, 
1.5943288803100586, -0.8457990884780884, -2.8102731549632214, 1696622168999477866, 
1.5942633152008057, -0.8457282185554504, -2.7981932287800086, 1696622169048288359, 
1.5942693948745728, -0.8457857370376587, -2.75828648358887, 1696622169098216140, 
1.594275951385498, -0.8459593653678894, -2.6966887539803475, 1696622169148316271, 
1.5934346914291382, -0.8454664945602417, -2.61536336415219, 1696622169199202719, 
1.5928282737731934, -0.8453789949417114, -2.538004464474232, 1696622169239170525, 
1.5916961431503296, -0.8453915119171143, -2.433867669202742, 1696622169288882415, 
1.5903607606887817, -0.8454452157020569, -2.33009530448833, 1696622169338551932, 
1.588721513748169, -0.8461401462554932, -2.2133025423262045, 1696622169399143265, 
1.5879013538360596, -0.8466370105743408, -2.1220177754990175, 1696622169448229621, 
1.5870163440704346, -0.8472552299499512, -2.0280362562446967, 1696622169498140984, 
1.5862348079681396, -0.8479893803596497, -1.93399211967728, 1696622169548372021, 
1.5848703384399414, -0.8492230772972107, -1.8352138049143203, 1696622169599098461, 
1.5843826532363892, -0.8500266075134277, -1.7600915213110364, 1696622169639230908, 
1.5831996202468872, -0.8514484763145447, -1.6621446531104238, 1696622169690319011, 
1.582830548286438, -0.8527987003326416, -1.5709419552610626, 1696622169738269561, 
1.5818856954574585, -0.8547820448875427, -1.453621976016168, 1696622169799393295, 
1.5817623138427734, -0.8565500378608704, -1.3589320669413267, 1696622169848780350, 
1.5813246965408325, -0.8586902022361755, -1.260761532001499, 1696622169898161837, 
1.581214189529419, -0.8604081273078918, -1.1667695075343012, 1696622169948135170, 
1.5813642740249634, -0.8624066710472107, -1.0701914307463207, 1696622169999847832, 
1.581474781036377, -0.8635867834091187, -0.9942537950326762, 1696622170039221721, 
1.5818102359771729, -0.8655737042427063, -0.8966719790544536, 1696622170089721696, 
1.582656979560852, -0.8673878908157349, -0.801973969312923, 1696622170139066851, 
1.5838165283203125, -0.8692429661750793, -0.6869892348494746, 1696622170199186217, 
1.5847254991531372, -0.8707184791564941, -0.5900489226468268, 1696622170249173574, 
1.5860440731048584, -0.8719807863235474, -0.49431046604058504, 1696622170299962202, 
1.5870823860168457, -0.8733544945716858, -0.4007935174623683, 1696622170348295350, 
1.588301181793213, -0.8748733997344971, -0.30331158036173556, 1696622170399648554, 
1.5896551609039307, -0.8757647275924683, -0.22982278149293248, 1696622170439195963, 
1.5917634963989258, -0.8772911429405212, -0.14555232900712334, 1696622170494676340, 
1.593136191368103, -0.8780040740966797, -0.09370185651304695, 1696622170534394804, 
1.596314787864685, -0.8785691857337952, 0.034516004701996866, 1696622170604119372, 
1.5992172956466675, -0.8788605332374573, 0.1265034179442686, 1696622170649682940, 
1.60183584690094, -0.8791700005531311, 0.22458624496705826, 1696622170698579131, 
1.6046721935272217, -0.8790915608406067, 0.3217993042563646, 1696622170748593737, 
1.6079899072647095, -0.8785256743431091, 0.416862086941146, 1696622170798564183, 
1.6108949184417725, -0.8777718544006348, 0.49388171386495194, 1696622170839261585, 
1.613822340965271, -0.8764652609825134, 0.5851213705865341, 1696622170888334630, 
1.6179529428482056, -0.8745406270027161, 0.7188464523810039, 1696622170958620098, 
1.6206467151641846, -0.8730277419090271, 0.7967152656862476, 1696622170999636923, 
1.623356580734253, -0.8707884550094604, 0.8915309076548493, 1696622171049994781, 
1.6262905597686768, -0.8685052394866943, 0.9885099782095854, 1696622171100410379, 
1.6285227537155151, -0.8657264709472656, 1.0809894955375117, 1696622171147353485, 
1.6306196451187134, -0.8625009059906006, 1.177974594708038, 1696622171197562089, 
1.6321676969528198, -0.8597549796104431, 1.2605959485138611, 1696622171240525087, 
1.63375723361969, -0.855731189250946, 1.355060334512105, 1696622171290447480, 
1.6349319219589233, -0.8519856333732605, 1.4493683812205438, 1696622171340415521, 
1.6357849836349487, -0.8474834561347961, 1.5639947346326442, 1696622171399163071, 
1.636006474494934, -0.8434543609619141, 1.6566893200417157, 1696622171448157074, 
1.635994791984558, -0.8387978672981262, 1.7544911490211983, 1696622171499135694, 
1.635504961013794, -0.8347673416137695, 1.8468877784866262, 1696622171547131162, 
1.6348628997802734, -0.8304542899131775, 1.9428552064601876, 1696622171597130929, 
1.6338002681732178, -0.8267534971237183, 2.0233744563872023, 1696622171639280847, 
1.6318439245224, -0.8228380680084229, 2.118463878291518, 1696622171688726170, 
1.6297019720077515, -0.8181655406951904, 2.2172648292928, 1696622171739427507, 
1.6265432834625244, -0.8137216567993164, 2.3278191641447026, 1696622171798336825, 
1.623632550239563, -0.8101136088371277, 2.423890725391655, 1696622171848234010, 
1.6200515031814575, -0.8068103790283203, 2.519640462249419, 1696622171898237506, 
1.61652410030365, -0.8039382100105286, 2.6134982159311506, 1696622171946323758, 
1.6124162673950195, -0.8012037873268127, 2.709239463087526, 1696622171996283670, 
1.608513355255127, -0.7992557287216187, 2.790779417188107, 1696622172038533256, 
1.6038154363632202, -0.796930730342865, 2.887959695331795, 1696622172089535906, 
1.5988316535949707, -0.7955381870269775, 2.9825227059487185, 1696622172139657880, 
1.5928915739059448, -0.7941381335258484, 3.096503021770834, 1696622172199188797, 
1.5879638195037842, -0.793597936630249, -3.0901939914500054, 1696622172249283097, 
1.5829213857650757, -0.7935101985931396, -2.9945707337424303, 1696622172298289132, 
1.5769953727722168, -0.7937530279159546, -2.8938012152911226, 1696622172350242450, 
1.5720741748809814, -0.7946146130561829, -2.805818347530519, 1696622172395201451, 
1.5675195455551147, -0.7959040403366089, -2.721929803012425, 1696622172439304649, 
1.5624128580093384, -0.7980314493179321, -2.630663721285894, 1696622172488539614, 
1.5574456453323364, -0.8003390431404114, -2.5354745761914286, 1696622172538398372, 
1.5513038635253906, -0.8041973114013672, -2.4192558064983145, 1696622172599335776, 
1.5470755100250244, -0.8079413771629333, -2.32519339826928, 1696622172648165900, 
1.5428314208984375, -0.8123277425765991, -2.23149205631015, 1696622172698266659, 
1.538758635520935, -0.8170763254165649, -2.1346614225658027, 1696622172749131750, 
1.5354177951812744, -0.8220082521438599, -2.0476714326103447, 1696622172795312538, 
1.5326186418533325, -0.8265854716300964, -1.9632930638122406, 1696622172839320608, 
